restaurant_name,location,cuisine,michelin_stars,google_rating,total_google_reviews,reviewer,rating,review_text,date,language
Celadon,"Bangkok, Thailand",Thai,0,4.4,309,Irene Eng,4,"Will return.

Location 地点: 4
Ambieance 气氛: 5
Service 服务: 5
Food 食物: 4
Tableware 餐具: 5
Stems 酒杯: Riedel

We've their family tasting menu, which is less than the full tasting menu: but it’s still bit too much for me to stomach.

This Michelin 1 star restaurant is in the Sukhothai (site), a few steps from our hotel COMO.

The story of Thai celadon: ""Behind this modern stoneware from Thailand is a story that goes back more than two thousand years in time. Celadon 青瓷 is known as the aristocratic oriental ancestor of the pottery family and takes its name from the elegant glaze developed by the master potters of the northern China to duplicate their beloved opaque jade. ...""

Coming off a busy street, the lotus ponds put you in a serene mood. The high-ceiling interior is tastefully decorated. Orchard at the entrance and a single lotus flower at each bare table, beautiful and straightforward. The glass partition makes the two areas spacious.

Their service is good. Well-trained staff are around but not intrusive.

The food: from crabmeat-filled dumplings to grilled chicken (free-range) skewers, to big river prawns, ... I find the veggie Morning Glory with garlic and red pepper the most interesting: it's the 通心菜, the most ordinary veggie in Hong Kong, that I love. Not that I mind, but I'm a little surprised to find it served the way an ordinary restaurant on Main Street does. When I've guests over, I always put the veggies in a bowl, then flip it onto a serving plate to give it a slight shape.

Coming down a high horse, is pretty adorable.",2 months ago,en
Celadon,"Bangkok, Thailand",Thai,0,4.4,309,A R,5,Enjoyed the tasting menu with my family of 6.  Snappy casual is fine. We were not guests of the hotel and intentionally came to the restaurant based on a recommendation from a colleague who lived in Singapore.  Snappy casual is fine...plenty of hotel guests who were dressed in general resort wear.  Atmosphere was great...very comfortable and higher end feel.  Food was very good and enjoyable...glad we tried the restaurant once.  Waitress/servers highlighted each course and explained it which was nice. Service was a bit lacking....waitress disappeared for extended periods of time.   Time between courses was longer than what we expected.  We arranged an early dinner reservation so I don't believe the kitchen was overwhelmed.  Cultural dancing features was a nice touch.,2 months ago,en
Celadon,"Bangkok, Thailand",Thai,0,4.4,309,Serge Kurz,3,I was somewhat disappointed from the food. Given the fact that it is supposed to be a Michelin Restaurant the food was rather average (at maximum). The Starter somewhat tasted like old paper and the main course was cooked same as in a streetfood stand. I expected much more and was disappointed. The local Thai dancers contributed to a good and somewhat authentic feeling.,2 weeks ago,en
Royd,"Phuket, Thailand",Southern Thai,0,4.8,164,Teri Koey,5,Had an amazing experience at Royd - from the minute I stepped into the restaurant till the end! The food was so well executed and beautifully plated and taste was so refined for all the dishes. We appreciated how the chef personally came to explain some of his dishes and small talked with us. The sommelier and kitchen staff were very pleasant throughout too. Food is on the spicy side - only thing is because the place is small and cozy you can hear your neighbours’ conversations,a month ago,en
Royd,"Phuket, Thailand",Southern Thai,0,4.8,164,Sarojinee Somboonsap (Jule),5,"My third visit here was just as delightful as the first.  I truly appreciate the authentic, spicy Southern fine dining dishes made with fresh, locally sourced ingredients. The atmosphere was charming, and the service was warm and attentive.",a month ago,en
Royd,"Phuket, Thailand",Southern Thai,0,4.8,164,Reneilwe,5,"When I tell you, I had an experience with food. Let it be known that Royd gave me exactly that. Chef had me trying out locally sourced ingredients, I've never heard of before used in dishes, explaining concepts behind each dish exceptionally, telling me of his laziest meals after work. The food here, tell a story and I could feel that in every dish. I don't think they were prepared for how much I would ask about food and their personal connection to it. There was nothing I didn't want to know and I love that they made feel comfortable enough to ask",2 months ago,en
Royd,"Phuket, Thailand",Southern Thai,0,4.8,164,Sivaporn Mahattanasakul,5,"We enjoyed an exceptional 8-course dinner at Royd. Every dish was thoughtfully crafted and full of flavor, offering a wonderful tasting journey through Southern Thailand cuisine.",4 weeks ago,en
Royd,"Phuket, Thailand",Southern Thai,0,4.8,164,Ciboysg W,4,"Chef Luca recommended me to try this place and indeed it was pretty good. Southern Thailand bold flavors, which is very interesting and appetizing to me. Love the duck and rice main dish. Dishes were great, but pairing was not very well done and seems the somm doesn't speak much English. Didn't manage to chat with the chef as he was busy with an important table of guests. Overall service was still good, but short of a good fine dinning place (such as providing a wrong menu) and not every staff can communicate well in English. On top of the pairing, I ordered a separate bottle as I was craving for a lighter wine. The selection was limited as with most of restaurants in Phuket.

Overall, food is still very enjoyable, if you want something different, spicy, bold southern flavors that are made in a modern way.",6 months ago,en
Baan Landai (Phra Pok Klao Road),"Chiang Mai, Thailand",Thai,0,4.5,1114,Caron c,4,"The food was just okay, but the environment was great and the staff were all very friendly. The best thing there might be they they offer small size meal so ppl come alone can try diverse dishes.

The fried rice with crab lacked “wok hei” flavor, the stir-fried cabbage with shrimp was only average — too salty, with shrimp that were tough and overcooked. The best one would be the stew pork ribs with red wine sauce.

Overall, it just wasn’t to my taste😔",a month ago,en
Baan Landai (Phra Pok Klao Road),"Chiang Mai, Thailand",Thai,0,4.5,1114,Jacky Sit (WanderlustSoul),5,"Michelin-starred restaurant
The crab meat omelette is delicious! Initially thought it was a bit pricey, but it’s worth it. Lots of crab meat, great flavor.

Watermelon with pork floss, a simple pairing, tastes fresh and delightful, with a crisp texture and good savory flavours .

Lotus flower dish, served with petals, well-balanced flavors, delicious.

Red wine sauce pork ribs, great taste, ribs cooked until very soft.

This restaurant is amazing, a must-try.
Recommend making a reservation in advance.",4 months ago,en
Baan Landai (Phra Pok Klao Road),"Chiang Mai, Thailand",Thai,0,4.5,1114,Charlimagne Montealegre,5,"Their food is good, authentic Thai and on the spicy side. The crab omelette has chunks of juicy crab meat. It's so fresh and flavorful with spices on the side, perfect for the heat intolerant diners. Pork in brown Tom yum is a stew with tender and juicy pork but the spice kicks in a bit late. The fried noodle is reminiscent of pancit with a different  flavor profile.",a month ago,en
Baan Landai (Phra Pok Klao Road),"Chiang Mai, Thailand",Thai,0,4.5,1114,Thai Massage NYC Village Thai Spa,5,"Love Thai food Baan Landai,
Amazing thai food in Chiang Mai. We had a great time nice and warm people working here. The food was the best I been eat since we were in old town Chiang Mai. Reservation is the best. We’ll see you again.",3 weeks ago,en
Baan Landai (Phra Pok Klao Road),"Chiang Mai, Thailand",Thai,0,4.5,1114,Francesca Y,5,"The pork of tom yam gong and the local noodle soup were very delicious. We found this place on google map and walked in without reservation, but it was fully booked. We were lucky, there were people left after a few minutes. I definitely recommend it.",2 months ago,en
Baan Suan Lung Khai,"Ko Samui, Thailand",Seafood,0,4.5,500,Mieniemint P.,5,"If you’re looking for amazing seafood in Samui, Ban Suan Lung Khai is a must-visit. The quality of the seafood is outstanding.

We ordered the big seafood set, it was incredible! The crab was the highlight: unbelievably fresh, meaty, and full of flavor. Every dish in the set was cooked perfectly, showcasing the great quality and freshness of the seafood.

The atmosphere is simple and relaxed, which makes the freshness of the seafood stand out even more. Each dish feels authentic and made with care, giving you the real taste of Samui.

Highly recommended for seafood lovers who value freshness and quality above all.",a month ago,en
